Nama Cabang,Nomor #,Tanggal,Kode Barang,Nama Barang,Nama Gudang,Akun Penyesuaian Persediaan,Tipe Penyesuaian,Kuantitas,Total Biaya
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200047,CETING TRADISI ( BESAR ),1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,540154.251012
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200732,SAJADAH,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,96262.761249
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200731,SARUNG,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,178705.983291
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200361,COOL BOX 55LTR,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,789999.225091
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200091,JIGGER UK 30/40,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,92402.498664
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200395,KONTAINER PERFORATED,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,525020.433235
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200041,BOTOL DIPPING BESAR,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,12499.877184
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200085,GELAS UKUR 130 ML,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,96170.568656
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200736,DISPENSER SABUN KRISBOW,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,649321.745976
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200033,RAK SEPATU KARYAWAN,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,219979.707224
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200070,GARPU MAKAN,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,27499.998996
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200738,AMBRO FLATWARE BASKET,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,85000.0
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200729,BABY CHAIR,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,1187872.917364
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200192,WAJAN BESI UK 70',1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,599986.213768
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200143,SARINGAN MINYAK,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,119999.99964
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200753,BAK THAWING BULAT 80 L,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,165000.0
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200734,TANGGA 3 METER,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1427799.983638
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200161,SHAKER 750,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,9.0,908617.359501
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200170,TALENAN PLASTIK,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,210001.72188
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200106,PANCI ENDAPAN MINYAK UK 40,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1049999.999842
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200712,KLAKAT PREMIUM,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,300.0,4760366.5509
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200065,EROS STAINLESS UK BESAR,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,44998.916129
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200166,SPATULA STAINLESS,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,224996.612841
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200081,GELAS MINUMAN HANGAT,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,24.0,519999.978456
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200719,TIMBANGAN DIGITAL KECIL,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,94543.862196
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200635,AKRILIC PRINTER,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,167786.645052
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200717,PUMP DISPENSER,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,45297.461852
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200149,SENDOK ES STAINLESS,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,13751.72232
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200127,PIRING HAWAI BLACK,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,400.0,9285702.396
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200158,SEROK ICE,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,165285.714786
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200078,GELAS KARYAWAN,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,100.0,256343.8083
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200053,DISPENSER,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,185642.467977
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200152,SENDOK TAKAR 12 GRM,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,10933.11013
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200044,CAPIT SNACK ( BESAR ),1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,32000.002384
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200004,DITEKTOR UANG PALSU,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,136726.560108
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200739,NAMPAN KARET KOTAK (DIMSUM),1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,40.0,3006465.49728
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200733,RAK MUKENA,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,311693.298593
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200032,RAK KONTAINER KECIL,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,209999.987686
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200184,TOPLES UK 18 LTR,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,25.0,1200000.0
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200182,TIMER DIGITAL,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,20.0,329831.02922
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200068,GARPU ADUKAN MIE,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,194906.404467
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200584,CASH BOX,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,615149.609731
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200641,PALLET HIJAU (FROZEN),1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,11.0,8180700.000913
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200586,HAND DRAYER,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,2997988.724692
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200603,FILLING KABINET,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1602161.639677
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200593,TIMBANGAN DIGITAL FORTUNO 30 KG,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,2126883.537606
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200595,TROLLI CLEAR UP,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,3629582.116974
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200714,APAR POWDER 3KG,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,899653.175626
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200715,APAR TIPE K 6KG,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1550000.0
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200594,TOOL BOX,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,807992.193447
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200642,PALLET BIRU (DRY),1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,2231100.0
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200496,CASH DRAWER,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,1369020.875272
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200602,ALAT PEMADAM KEBAKARAN ( APAR ),1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,749873.283927
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200605,PEMBATAS ANTRIAN,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,7.0,4199300.0
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200604,LOCKER SET,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,9.0,12605980.366899
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200590,MESIN CUP SEALER,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,746698.552247
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200609,TERMOGUN,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,498061.876054
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200596,TROLLI LOADING,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1549999.975864
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200592,TIMBANGAN 100 KG,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1267254.192547
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200562,UPS KENIKA 600 VA,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1272300.776706
1224.BLKSAM,IA.2024.12.00975,31/12/2024,200550,PRINTER IW 800,1224.1-G.Bulukumba - Sam Ratulangi (BLKSAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,9601268.150016
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200083,GELAS TEA,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,280.0,1442403.179
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200421,NOMER MEJA,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,85.0,2824551.71207
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200185,TOPLES UK 4 LTR,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,131999.992386
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200450,TERMOMETER,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,194530.027626
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200347,BASKOM STAINLESS 18 CM,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,160000.022768
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200145,SARINGAN TEH GACOAN,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,115811.605452
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200114,PANCI ORCHID UK 36,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,399999.999972
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200176,TERMOS AIR,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,679999.999044
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200737,RAK PENITIPAN BARANG CUSTOMER,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,160000.0
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200091,JIGGER UK 30/40,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,92402.498664
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200065,EROS STAINLESS UK BESAR,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,44998.916129
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200166,SPATULA STAINLESS,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,224996.612841
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200738,AMBRO FLATWARE BASKET,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,85000.0
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200729,BABY CHAIR,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,593936.458682
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200143,SARINGAN MINYAK,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,119999.99964
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200161,SHAKER 750,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,605744.906334
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200173,TEKO BESAR ( BIANG TEH ),1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,64999.999994
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200042,BOTOL KECAP KECIL,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,15.0,150000.0
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200056,EROS MELAMINE UK BESAR,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,13814.310988
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200191,WAJAN BESI UK 50',1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,250000.034914
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,119034.258435
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200345,BASKOM KOTAK BESAR,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,458085.64638
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200376,HARD COVER MENU DIMSUM,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,8537.83488
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200089,JIGGER UK 20/30,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,81518.444974
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200157,SEROK BESAR KAWAT,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,80000.0
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200047,CETING TRADISI ( BESAR ),1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,540154.251012
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200732,SAJADAH,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,96262.761249
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200361,COOL BOX 55LTR,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,789999.225091
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200068,GARPU ADUKAN MIE,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,194906.404467
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200078,GELAS KARYAWAN,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,128171.90415
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200053,DISPENSER,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,185642.467977
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200044,CAPIT SNACK ( BESAR ),1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,32000.002384
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200101,NAMPAN KARET BULAT,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,350000.0
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200108,PANCI MIE,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,60.0,4202593.91106
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200040,BALON WHISK,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,130003.944986
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200142,SARINGAN MIE,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,18.0,1311550.80255
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200086,GOLOK,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,34999.706518
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200400,LADIES STICKER,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,45000.0
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200329,SEAL PACK DIMSUM,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,45.0,1531738.636335
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200168,SUTIL,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,105655.530012
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200062,EROS STAINLESS UK 30 CC,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,117772.904664
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200718,DIGITAL CALIPER,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,405136.165975
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200105,PANCI DANDANG DIMSUM UK 36,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,929999.997678
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200139,PRAXIS KEEPER UK 900ML,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,75000.0
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200085,GELAS UKUR 130 ML,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,60106.60541
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200064,EROS STAINLESS UK 90 CC,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,69916.663512
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200736,DISPENSER SABUN KRISBOW,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,649321.745976
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200719,TIMBANGAN DIGITAL KECIL,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,94543.862196
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200325,SEAL PACK 3.5 LTR/3500 ML,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,15.0,300604.2027
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200133,PISAU BUAH KECIL,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,75619.838631
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200192,WAJAN BESI UK 70',1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,599986.213768
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200721,STRAINER BOWL STAINLESS LUBANG BASKOM KECIL,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,20.0,715606.38542
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200730,MUKENA,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,232029.781665
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200063,EROS STAINLESS UK 60 CC,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,56257.403238
1226.CKGPUL,IA.2024.12.00145,31/12/2024,100120,KESET BIHUN GULUNG (POTONGAN),1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,3486288.807368
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200722,TEMPAT SENDOK FELICIA JUMBO,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,109903.177914
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200067,FOOD PAN KECIL,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,54988.452142
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200113,PANCI ORCHID UK 32 CM,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,299999.98705
1226.CKGPUL,IA.2024.12.00145,31/12/2024,200731,SARUNG,1226.1-G.Jaktim - Raya Pulo Gebang (CKGPUL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,178705.983291
