Nama Cabang,Nomor #,Tanggal,Kode Barang,Nama Barang,Nama Gudang,Akun Penyesuaian Persediaan,Tipe Penyesuaian,Kuantitas,Total Biaya
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200071,GAS BURNER ( LONG SHUN ),1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,899998.86674
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200043,BOTOL SPRAY,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,63364.82296
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200237,GAS KNOP DIA 8 MM W,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,7.0,492464.09359
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200241,GAS VALVE HIGH PREASURE (CONTROL SE),1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,270000.0
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200242,GAS VALVE HP DOUBLE TURBO,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,186000.0
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200238,GAS KNOP F/JP SERIES,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,234443.244616
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200245,KNOP BOILER/WATER TAP HEAD,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,645308.000268
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200259,PILOT 250 MM (KOMPOR HIGH PREASURE),1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,100016.538614
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200449,TEMPAT TIMER,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,300000.0
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200145,SARINGAN TEH GACOAN,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,57907.020806
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,79151.643428
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200176,TERMOS AIR,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,339999.998558
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200083,GELAS TEA,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,90.0,465145.93413
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200166,SPATULA STAINLESS,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,149961.794974
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200719,TIMBANGAN DIGITAL KECIL,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,137978.59211
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200325,SEAL PACK 3.5 LTR/3500 ML,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,199999.94804
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200133,PISAU BUAH KECIL,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,26054.099192
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200143,SARINGAN MINYAK,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,179999.995215
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200078,GELAS KARYAWAN,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,30.0,73791.90147
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200142,SARINGAN MIE,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,874339.544472
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200086,GOLOK,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,34999.681565
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200132,PISAU BUAH BESAR,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,59999.907738
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200108,PANCI MIE,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,700432.31851
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200412,LOGGER,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,15.0,3234113.953875
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200184,TOPLES UK 18 LTR,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,192000.0
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200720,PEMATIK KOMPOR,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,175000.0
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200246,KNOP F/GAS COOK DIAL,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,132750.321216
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200712,KLAKAT PREMIUM,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,20.0,317357.77006
1020.SBYAMB,IA.2024.08.01320,31/08/2024,200592,TIMBANGAN 100 KG,1020.1-G.Surabaya - Ambengan (SBYAMB),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1250281.58245
1021.SMGMAK,IA.2024.08.01644,31/08/2024,200108,PANCI MIE,1021.1-G.Semarang - Kompol Maksum (SMGMAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,840518.782212
1021.SMGMAK,IA.2024.08.01644,31/08/2024,200166,SPATULA STAINLESS,1021.1-G.Semarang - Kompol Maksum (SMGMAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,299923.589948
1021.SMGMAK,IA.2024.08.01644,31/08/2024,200187,TOPLES UK 9 LTR,1021.1-G.Semarang - Kompol Maksum (SMGMAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,119999.999984
1021.SMGMAK,IA.2024.08.01644,31/08/2024,200142,SARINGAN MIE,1021.1-G.Semarang - Kompol Maksum (SMGMAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,9.0,655754.658354
1021.SMGMAK,IA.2024.08.01644,31/08/2024,200102,NAMPAN KAYU KOTAK,1021.1-G.Semarang - Kompol Maksum (SMGMAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,495000.0
1021.SMGMAK,IA.2024.08.01644,31/08/2024,200083,GELAS TEA,1021.1-G.Semarang - Kompol Maksum (SMGMAK),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,30.0,155048.64471
1022.YYKKRA,IA.2024.08.01352,31/08/2024,200083,GELAS TEA,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,62019.457884
1022.YYKKRA,IA.2024.08.01352,31/08/2024,200345,BASKOM KOTAK BESAR,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,76842.399626
1022.YYKKRA,IA.2024.08.01352,31/08/2024,200192,WAJAN BESI UK 70',1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,599946.000414
1022.YYKKRA,IA.2024.08.01352,31/08/2024,200143,SARINGAN MINYAK,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,59999.998405
1022.YYKKRA,IA.2024.08.01352,31/08/2024,200170,TALENAN PLASTIK,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,70001.587053
1022.YYKKRA,IA.2024.08.01352,31/08/2024,200142,SARINGAN MIE,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,145723.257412
1022.YYKKRA,IA.2024.08.01352,31/08/2024,200108,PANCI MIE,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,420259.391106
1022.YYKKRA,IA.2024.08.01352,31/08/2024,200184,TOPLES UK 18 LTR,1022.1-G.Yogyakarta - Krasak Timur (YYKKRA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,192000.0
1024.SMNNGA,IA.2024.08.01714,31/08/2024,200182,TIMER DIGITAL,1024.1-G.Sleman - Ngapak (SMNNGA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,65760.768072
1024.SMNNGA,IA.2024.08.01714,31/08/2024,200325,SEAL PACK 3.5 LTR/3500 ML,1024.1-G.Sleman - Ngapak (SMNNGA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,119999.968824
1024.SMNNGA,IA.2024.08.01714,31/08/2024,200102,NAMPAN KAYU KOTAK,1024.1-G.Sleman - Ngapak (SMNNGA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,660000.0
1024.SMNNGA,IA.2024.08.01714,31/08/2024,200042,BOTOL KECAP KECIL,1024.1-G.Sleman - Ngapak (SMNNGA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,20000.0
1024.SMNNGA,IA.2024.08.01714,31/08/2024,200176,TERMOS AIR,1024.1-G.Sleman - Ngapak (SMNNGA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,339999.998558
1024.SMNNGA,IA.2024.08.01714,31/08/2024,200041,BOTOL DIPPING BESAR,1024.1-G.Sleman - Ngapak (SMNNGA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,24999.753198
1025.TBNBAS,IA.2024.08.01367,31/08/2024,200184,TOPLES UK 18 LTR,1025.1-G.Tuban - Basuki Rachmad (TBNBAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,96000.0
1025.TBNBAS,IA.2024.08.01367,31/08/2024,200450,TERMOMETER,1025.1-G.Tuban - Basuki Rachmad (TBNBAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,107273.753692
1025.TBNBAS,IA.2024.08.01367,31/08/2024,200185,TOPLES UK 4 LTR,1025.1-G.Tuban - Basuki Rachmad (TBNBAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,43999.989692
1025.TBNBAS,IA.2024.08.01367,31/08/2024,200105,PANCI DANDANG DIMSUM UK 36,1025.1-G.Tuban - Basuki Rachmad (TBNBAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,464999.994045
1025.TBNBAS,IA.2024.08.01367,31/08/2024,200187,TOPLES UK 9 LTR,1025.1-G.Tuban - Basuki Rachmad (TBNBAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,59999.999992
1025.TBNBAS,IA.2024.08.01367,31/08/2024,200154,SENDOK TAKAR STAINLESS,1025.1-G.Tuban - Basuki Rachmad (TBNBAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,83662.39317
1025.TBNBAS,IA.2024.08.01367,31/08/2024,200102,NAMPAN KAYU KOTAK,1025.1-G.Tuban - Basuki Rachmad (TBNBAS),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,825000.0
1026.SDATEU,IA.2024.08.02072,31/08/2024,200720,PEMATIK KOMPOR,1026.1-G.Sidoarjo - Teuku Umar (SDATEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,35000.0
1026.SDATEU,IA.2024.08.02072,31/08/2024,200044,CAPIT SNACK ( BESAR ),1026.1-G.Sidoarjo - Teuku Umar (SDATEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,32000.014236
1026.SDATEU,IA.2024.08.02072,31/08/2024,200719,TIMBANGAN DIGITAL KECIL,1026.1-G.Sidoarjo - Teuku Umar (SDATEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,137978.59211
1026.SDATEU,IA.2024.08.02072,31/08/2024,200037,"THERMOCOUPLE 2C 24"" GS 2185 (GRIDLE)",1026.1-G.Sidoarjo - Teuku Umar (SDATEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,302962.737468
1026.SDATEU,IA.2024.08.02072,31/08/2024,200102,NAMPAN KAYU KOTAK,1026.1-G.Sidoarjo - Teuku Umar (SDATEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,20.0,3300000.0
1026.SDATEU,IA.2024.08.02072,31/08/2024,200187,TOPLES UK 9 LTR,1026.1-G.Sidoarjo - Teuku Umar (SDATEU),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,119999.999984
1027.SMGSET,IA.2024.08.01176,31/08/2024,200108,PANCI MIE,1027.1-G.Semarang - Setiabudi (SMGSET),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,420259.391106
1027.SMGSET,IA.2024.08.01176,31/08/2024,200142,SARINGAN MIE,1027.1-G.Semarang - Setiabudi (SMGSET),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,582893.029648
1027.SMGSET,IA.2024.08.01176,31/08/2024,200182,TIMER DIGITAL,1027.1-G.Semarang - Setiabudi (SMGSET),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,7.0,115081.344126
1027.SMGSET,IA.2024.08.01176,31/08/2024,200720,PEMATIK KOMPOR,1027.1-G.Semarang - Setiabudi (SMGSET),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,35000.0
1027.SMGSET,IA.2024.08.01176,31/08/2024,200329,SEAL PACK DIMSUM,1027.1-G.Semarang - Setiabudi (SMGSET),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,169999.999995
1027.SMGSET,IA.2024.08.01176,31/08/2024,200154,SENDOK TAKAR STAINLESS,1027.1-G.Semarang - Setiabudi (SMGSET),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,83662.39317
1027.SMGSET,IA.2024.08.01176,31/08/2024,200083,GELAS TEA,1027.1-G.Semarang - Setiabudi (SMGSET),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,30.0,155048.64471
1027.SMGSET,IA.2024.08.01176,31/08/2024,200237,GAS KNOP DIA 8 MM W,1027.1-G.Semarang - Setiabudi (SMGSET),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,140704.02674
1027.SMGSET,IA.2024.08.01176,31/08/2024,200719,TIMBANGAN DIGITAL KECIL,1027.1-G.Semarang - Setiabudi (SMGSET),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,68989.296055
1027.SMGSET,IA.2024.08.01176,31/08/2024,200469,GILINGAN DAGING,1027.1-G.Semarang - Setiabudi (SMGSET),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,3681004.123711
1027.SMGSET,IA.2024.08.01176,31/08/2024,200609,TERMOGUN,1027.1-G.Semarang - Setiabudi (SMGSET),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,247443.313256
1027.SMGSET,IA.2024.08.01176,31/08/2024,200584,CASH BOX,1027.1-G.Semarang - Setiabudi (SMGSET),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,607360.751203
1028.SBYMEN,IA.2024.08.01517,31/08/2024,200241,GAS VALVE HIGH PREASURE (CONTROL SE),1028.1-G.Surabaya - Raya Menganti (SBYMEN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,135000.0
1028.SBYMEN,IA.2024.08.01517,31/08/2024,200271,SAFETY GAS COOK (GASVALVE GS3878)8325183,1028.1-G.Surabaya - Raya Menganti (SBYMEN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1509246.255994
1028.SBYMEN,IA.2024.08.01517,31/08/2024,200187,TOPLES UK 9 LTR,1028.1-G.Surabaya - Raya Menganti (SBYMEN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,149999.99998
1028.SBYMEN,IA.2024.08.01517,31/08/2024,200245,KNOP BOILER/WATER TAP HEAD,1028.1-G.Surabaya - Raya Menganti (SBYMEN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,7.0,376429.666823
1028.SBYMEN,IA.2024.08.01517,31/08/2024,200259,PILOT 250 MM (KOMPOR HIGH PREASURE),1028.1-G.Surabaya - Raya Menganti (SBYMEN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,50008.269307
1028.SBYMEN,IA.2024.08.01517,31/08/2024,200451,THERMOCOUPLE,1028.1-G.Surabaya - Raya Menganti (SBYMEN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,139250.47382
1028.SBYMEN,IA.2024.08.01517,31/08/2024,200083,GELAS TEA,1028.1-G.Surabaya - Raya Menganti (SBYMEN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,70.0,361780.17099
1028.SBYMEN,IA.2024.08.01517,31/08/2024,200719,TIMBANGAN DIGITAL KECIL,1028.1-G.Surabaya - Raya Menganti (SBYMEN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,137978.59211
1028.SBYMEN,IA.2024.08.01517,31/08/2024,200142,SARINGAN MIE,1028.1-G.Surabaya - Raya Menganti (SBYMEN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,437169.772236
1028.SBYMEN,IA.2024.08.01517,31/08/2024,200037,"THERMOCOUPLE 2C 24"" GS 2185 (GRIDLE)",1028.1-G.Surabaya - Raya Menganti (SBYMEN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,151481.368734
1028.SBYMEN,IA.2024.08.01517,31/08/2024,200218,BALL VALVE 1'',1028.1-G.Surabaya - Raya Menganti (SBYMEN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,903028.138388
1028.SBYMEN,IA.2024.08.01517,31/08/2024,200132,PISAU BUAH BESAR,1028.1-G.Surabaya - Raya Menganti (SBYMEN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,59999.907738
1028.SBYMEN,IA.2024.08.01517,31/08/2024,200078,GELAS KARYAWAN,1028.1-G.Surabaya - Raya Menganti (SBYMEN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,24597.30049
1028.SBYMEN,IA.2024.08.01517,31/08/2024,200044,CAPIT SNACK ( BESAR ),1028.1-G.Surabaya - Raya Menganti (SBYMEN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,32000.014236
1030.BDGSET,IA.2024.08.01369,31/08/2024,200719,TIMBANGAN DIGITAL KECIL,1030.1-G.Bandung - Setiabudi (BDGSET),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,68989.296055
1031.GSKSUD,IA.2024.08.01387,31/08/2024,200133,PISAU BUAH KECIL,1031.1-G.Gresik - Panglima Sudirman (GSKSUD),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,26054.099192
1032.BTUSUP,IA.2024.08.01153,31/08/2024,200108,PANCI MIE,1032.1-G.Batu - W.R Supratman (BTUSUP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,420259.391106
1032.BTUSUP,IA.2024.08.01153,31/08/2024,200004,DITEKTOR UANG PALSU,1032.1-G.Batu - W.R Supratman (BTUSUP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,63602.15739
1032.BTUSUP,IA.2024.08.01153,31/08/2024,200719,TIMBANGAN DIGITAL KECIL,1032.1-G.Batu - W.R Supratman (BTUSUP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,137978.59211
1032.BTUSUP,IA.2024.08.01153,31/08/2024,200187,TOPLES UK 9 LTR,1032.1-G.Batu - W.R Supratman (BTUSUP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,59999.999992
1032.BTUSUP,IA.2024.08.01153,31/08/2024,200182,TIMER DIGITAL,1032.1-G.Batu - W.R Supratman (BTUSUP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,164401.92018
1032.BTUSUP,IA.2024.08.01153,31/08/2024,200142,SARINGAN MIE,1032.1-G.Batu - W.R Supratman (BTUSUP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,437169.772236
1032.BTUSUP,IA.2024.08.01153,31/08/2024,200329,SEAL PACK DIMSUM,1032.1-G.Batu - W.R Supratman (BTUSUP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,101999.999997
1032.BTUSUP,IA.2024.08.01153,31/08/2024,200043,BOTOL SPRAY,1032.1-G.Batu - W.R Supratman (BTUSUP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,31682.41148
1032.BTUSUP,IA.2024.08.01153,31/08/2024,200167,STIK DRUM,1032.1-G.Batu - W.R Supratman (BTUSUP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,22000.0
1032.BTUSUP,IA.2024.08.01153,31/08/2024,200449,TEMPAT TIMER,1032.1-G.Batu - W.R Supratman (BTUSUP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,30000.0
1032.BTUSUP,IA.2024.08.01153,31/08/2024,200185,TOPLES UK 4 LTR,1032.1-G.Batu - W.R Supratman (BTUSUP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,21999.994846
1032.BTUSUP,IA.2024.08.01153,31/08/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1032.1-G.Batu - W.R Supratman (BTUSUP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,79151.643428
1032.BTUSUP,IA.2024.08.01153,31/08/2024,200132,PISAU BUAH BESAR,1032.1-G.Batu - W.R Supratman (BTUSUP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,59999.907738
1033.SMGHAM,IA.2024.08.01974,31/08/2024,200158,SEROK ICE,1033.1-G.Semarang - Prof Hamka (SMGHAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,107767.243488
1033.SMGHAM,IA.2024.08.01974,31/08/2024,200108,PANCI MIE,1033.1-G.Semarang - Prof Hamka (SMGHAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,840518.782212
1033.SMGHAM,IA.2024.08.01974,31/08/2024,200242,GAS VALVE HP DOUBLE TURBO,1033.1-G.Semarang - Prof Hamka (SMGHAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,186000.0
1033.SMGHAM,IA.2024.08.01974,31/08/2024,200184,TOPLES UK 18 LTR,1033.1-G.Semarang - Prof Hamka (SMGHAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,192000.0
1033.SMGHAM,IA.2024.08.01974,31/08/2024,200182,TIMER DIGITAL,1033.1-G.Semarang - Prof Hamka (SMGHAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,164401.92018
1033.SMGHAM,IA.2024.08.01974,31/08/2024,200450,TERMOMETER,1033.1-G.Semarang - Prof Hamka (SMGHAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,107273.753692
1033.SMGHAM,IA.2024.08.01974,31/08/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1033.1-G.Semarang - Prof Hamka (SMGHAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,79151.643428
1033.SMGHAM,IA.2024.08.01974,31/08/2024,200083,GELAS TEA,1033.1-G.Semarang - Prof Hamka (SMGHAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,75.0,387621.611775
1033.SMGHAM,IA.2024.08.01974,31/08/2024,200157,SEROK BESAR KAWAT,1033.1-G.Semarang - Prof Hamka (SMGHAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,40000.000001
1033.SMGHAM,IA.2024.08.01974,31/08/2024,200133,PISAU BUAH KECIL,1033.1-G.Semarang - Prof Hamka (SMGHAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,52108.198384
1033.SMGHAM,IA.2024.08.01974,31/08/2024,200143,SARINGAN MINYAK,1033.1-G.Semarang - Prof Hamka (SMGHAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,59999.998405
1033.SMGHAM,IA.2024.08.01974,31/08/2024,200037,"THERMOCOUPLE 2C 24"" GS 2185 (GRIDLE)",1033.1-G.Semarang - Prof Hamka (SMGHAM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,302962.737468
1034.MGGTID,IA.2024.08.01400,31/08/2024,200241,GAS VALVE HIGH PREASURE (CONTROL SE),1034.1-G.Magelang - Tidar (MGGTID),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,270000.0
1034.MGGTID,IA.2024.08.01400,31/08/2024,200083,GELAS TEA,1034.1-G.Magelang - Tidar (MGGTID),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,100.0,516828.8157
1034.MGGTID,IA.2024.08.01400,31/08/2024,200040,BALON WHISK,1034.1-G.Magelang - Tidar (MGGTID),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,195024.350331
1034.MGGTID,IA.2024.08.01400,31/08/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1034.1-G.Magelang - Tidar (MGGTID),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,197879.10857
1034.MGGTID,IA.2024.08.01400,31/08/2024,200154,SENDOK TAKAR STAINLESS,1034.1-G.Magelang - Tidar (MGGTID),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,83662.39317
1034.MGGTID,IA.2024.08.01400,31/08/2024,200712,KLAKAT PREMIUM,1034.1-G.Magelang - Tidar (MGGTID),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,793394.42515
1034.MGGTID,IA.2024.08.01400,31/08/2024,200361,COOL BOX 55LTR,1034.1-G.Magelang - Tidar (MGGTID),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,789997.909729
1035.TGLSUD,IA.2024.08.01399,31/08/2024,200412,LOGGER,1035.1-G.Tegal - Kapten Sudibyo (TGLSUD),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,646822.790775
1035.TGLSUD,IA.2024.08.01399,31/08/2024,200105,PANCI DANDANG DIMSUM UK 36,1035.1-G.Tegal - Kapten Sudibyo (TGLSUD),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,464999.994045
1037.SBYMAN,IA.2024.08.01237,31/08/2024,200036,TANGKI BOILER,1037.1-G.Surabaya - Manyar (SBYMAN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,2461875.0
